Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.61,47.657,47.713,47.789,47.9,48.057,48.27,48.549,48.907,49.335,49.82,50.346,50.89,51.424,51.928,52.386,52.789,53.137,53.438,53.712,53.977,54.239,..
Chad,TCD,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,67.72493744,23.70498085,..,..,..,..,..,..,..,..
Chad,TCD,"School enrollment, primary (% net)",SE.PRM.NENR,47.74362,49.66303,51.30694,52.50412,55.89137,57.40992,..,..,..,..,..,..,..,61.66744,..,78.09266,..,79.09656,73.15289,..,..,..,..
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,214.8274204,181.7526882,155.2321857,184.1371218,195.277434,207.2114263,232.0398285,356.0021782,385.7334594,475.6231576,526.5579339,615.8949595,673.6380106,712.4481211,715.4960944,720.7942043,758.136353,617.9412079,546.4152658,472.4519722,525.8313602,524.175467,..
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.004,17.873,17.732,17.574,17.391,17.177,16.928,16.636,16.295,15.909,15.489,15.047,14.598,14.161,13.752,13.38,13.053,12.77,12.527,12.309,12.104,11.907,..
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,25.65420914,..,..,..,28.38142967,..,..,..,..,..,..,..,..,..,..,26.00299072,22.31155014,..,..,..,..
Chad,TCD,Gross domestic savings (current US$),NY.GDS.TOTL.CD,71883212.66,-2764340.406,75941673.48,89991112.89,-815072991.7,508019522.6,1085059117,2048791810,1593347688,2300172095,2804087143,2173874769,2963551917,3109486055,3396171201,3074497621,3548749890,2358141043,2061228443,1551173869,2140400471,2300034743,..
Chad,TCD,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,112.8143534,113.8716262,117.7909791,134.990333,200.9709266,133.599946,99.75087481,89.89219665,100.7443462,95.72403615,94.9006556,106.8327586,106.6994975,102.926561,103.6395113,105.5177324,108.3037974,106.9243958,103.9791023,105.7820091,101.8233942,101.086039,..
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.770892327,0.718921115,0.600005854,0.439605467,0.334122637,0.315019749,0.430874649,0.636258157,0.873035484,1.058376043,1.155383526,1.109317789,0.978895056,0.78820108,0.655001196,0.604134796,0.649269563,0.780009114,0.9256539,1.03818709,1.081493246,1.026972656,..
Channel Islands,CHI,"Population, total",SP.POP.TOTL,146498,147555,148443,149097,149596,150068,150716,151678,153008,154636,156433,158178,159734,160998,162056,163038,164100,165385,166923,168665,170499,172259,..
Channel Islands,CHI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.406,78.742,79.037,79.3,79.548,79.795,80.045,80.298,80.553,80.802,81.041,81.268,81.483,81.688,81.883,82.071,82.252,82.429,82.6,82.766,82.928,83.086,..
Channel Islands,CHI,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.249,9.081,8.945,8.835,8.735,8.636,8.534,8.431,8.331,8.24,8.162,8.098,8.046,8.002,7.963,7.925,7.89,7.858,7.833,7.817,7.814,7.824,..
Channel Islands,CHI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.286896556,1.228042821,1.177211428,1.126185835,1.078812927,1.048038262,1.037642801,1.042009582,1.055926534,1.068537508,1.071437972,1.059280301,1.03892916,0.997439115,0.963057457,0.978852117,1.061145126,1.177757471,1.325201606,1.425185044,1.391010541,1.182980431,..
Chile,CHL,"Population, total",SP.POP.TOTL,14977733,15162800,15342353,15516113,15684409,15849652,16014971,16182721,16354504,16530195,16708258,16886186,17062536,17233576,17400347,17571507,17758959,17969353,18209068,18470439,18729160,18952038,..
Chile,CHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,36,..,..,35.4,..,..,29.1,..,..,25.3,..,22.2,..,14.4,..,11.7,..,8.6,..,..,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.813,76.092,76.366,76.634,76.894,77.146,77.391,77.63,77.865,78.099,78.33,78.558,78.779,78.986,79.176,79.349,79.504,79.646,79.779,79.909,80.042,80.181,..
Chile,CHL,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,91.79367828,91.96147919,..,90.1713562,93.16863251,85.0091095,92.14438629,92.08556366,92.59667206,95.50289917,94.93778992,94.65514374,94.13918304,..,..,..,..,..,96.43901825,..,..,..
Chile,CHL,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,95.39165,95.90266,94.26372,95.45718,94.8,94.51162,93.65419,93.42186,93.43477,94.0068,94.74067,..,..,..
Chile,CHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4564.422801,4047.067706,4085.173721,3740.222025,3623.347298,3735.038802,4527.849973,5526.558149,6114.330131,6918.342759,7697.347463,7686.670712,9472.913049,10987.73808,11951.25794,12412.35375,11781.38147,11210.31523,11041.63411,11723.20846,12221.57303,11718.54668,..
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.337,5.332,5.335,5.345,5.362,5.384,5.411,5.442,5.476,5.511,5.549,5.588,5.631,5.677,5.728,5.785,5.848,5.917,5.993,6.076,6.163,6.254,..
Chile,CHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,95.7166214,..,..,..,..,..,97.72245026,97.66423035,96.81860352,96.70301056,..,96.26705933,..,96.87413025,..,96.40228271,..,..,..
Chile,CHL,Gross domestic savings (current US$),NY.GDS.TOTL.CD,19305238079,17331185646,18580987939,17050030371,17118446787,19699692369,29415908281,37557190796,54651596911,60026098719,51872756936,49652852919,64613894608,70532215775,70577213564,69738169035,63025473053,57482347871,57153310626,62279479910,65865177141,63275139319,..
Chile,CHL,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,103.2788995,97.81500495,98.25242185,98.34586598,97.78585824,94.9981956,90.12892258,91.29712793,85.50843752,86.26940772,97.94143793,92.25565569,93.57349091,96.681751,100.028129,100.5745298,99.0510884,100.2195781,99.39078572,98.7766646,100.1811712,100.3620197,..
China,CHN,Population growth (annual %),SP.POP.GROW,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.479150454,0.487231118,0.493709634,0.506311592,0.508136747,0.541478512,0.559121331,0.455899679,0.357291063,..
China,CHN,"Population, total",SP.POP.TOTL,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1344130000,1350695000,1357380000,1364270000,1371220000,1378665000,1386395000,1392730000,1397715000,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,49.8,..,..,..,..,30.2,..,..,..,..,17.2,12.7,10.2,8.5,7.2,5.7,4.5,3.1,1.7,0.6,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.737,71.063,71.397,71.732,72.061,72.381,72.689,72.985,73.271,73.553,73.835,74.119,74.409,74.708,75.013,75.321,75.629,75.928,76.21,76.47,76.704,76.912,..
China,CHN,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,77.56295776,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,707.2649784,748.0397922,817.9363953,901.6741683,994.1798805,1117.386868,1291.52559,1484.277326,1768.806273,2259.037411,2837.619646,3206.480042,3693.336062,4373.43064,5070.900825,5625.024374,6204.669435,6525.796604,6662.556048,7356.450662,8177.556975,8393.680725,..
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.5,6.46,6.45,6.43,6.41,6.4,6.42,6.51,6.81,6.93,7.06,7.08,7.11,7.14,7.15,7.16,7.16,7.11,7.09,7.11,7.13,7.1,..
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,90.92021179,..,..,..,..,..,..,..,..,..,95.1244812,..,..,..,..,..,..,..,96.84088898,..,..
China,CHN,Gross domestic savings (current US$),NY.GDS.TOTL.CD,4.06973E+11,4.09469E+11,4.41284E+11,5.09864E+11,5.73758E+11,6.96956E+11,8.75287E+11,1.04275E+12,1.30527E+12,1.7398E+12,2.30756E+12,2.54676E+12,3.10973E+12,3.76372E+12,4.16862E+12,4.62087E+12,4.97334E+12,5.08932E+12,5.05062E+12,5.55598E+12,6.24465E+12,6.28052E+12,..
China,CHN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,95.26501706,96.6810165,97.14381677,97.47484573,97.13688669,97.6421249,97.08344517,94.73069044,92.48283417,91.47847791,92.04252135,95.43650787,95.46951637,96.81941438,97.3678789,98.11609634,98.34889577,97.22569708,97.67011444,97.88090582,98.85116346,99.26967892,..
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.68362476,1.642048288,1.603751902,1.567244404,1.526954184,1.477721528,1.417166465,1.34976822,1.288727946,1.234478054,1.176159467,1.11249247,1.050649962,0.968365031,0.900335047,0.906920982,1.01048975,1.170445199,1.367649952,1.513747435,1.524235944,1.356788043,..
Colombia,COL,"Population, total",SP.POP.TOTL,38364307,38999468,39629965,40255956,40875363,41483872,42075953,42647731,43200901,43737512,44254972,44750054,45222699,45662747,46075721,46495492,46967706,47520667,48175048,48909844,49661056,50339443,..
Colombia,COL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.7,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.264,72.619,72.945,73.241,73.517,73.777,74.026,74.265,74.5,74.732,74.962,75.193,75.424,75.655,75.882,76.105,76.322,76.531,76.732,76.925,77.109,77.287,..
Colombia,COL,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,87.19039154,..,..,..,100,..,49.75923157,53.57852173,52.10377884,54.93128967,47.05831909,45.59368134,50.72122955,49.29814148,57.32500839,..,..
Colombia,COL,"School enrollment, primary (% net)",SE.PRM.NENR,92.11651,93.73617,93.89445,92.02846,92.85234,..,92.72557,94.1217,92.67949,91.89814,92.72779,92.9001,91.85368,91.81058,90.2152,90.20282,90.46317,91.9363,92.99662,93.13491,92.91999,..,..
Colombia,COL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2150.638828,1788.239471,2008.139401,1983.743973,1942.027326,1819.338753,2203.831482,2729.364334,2974.870505,3784.968133,4306.188931,4209.64158,5034.04873,5644.120518,6272.776682,6468.771521,6508.656398,5177.347028,4967.750722,5308.529444,5501.390053,5246.157424,..
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.288,5.231,5.189,5.161,5.145,5.136,5.135,5.14,5.152,5.169,5.191,5.218,5.247,5.277,5.307,5.339,5.373,5.41,5.453,5.503,5.562,5.63,..
Colombia,COL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,92.8037796,92.84866333,92.29968262,92.6517868,93.37818146,93.24468994,93.37232971,93.58052826,..,..,94.18624878,94.24504852,94.65384674,..,95.09250641,..,..
Colombia,COL,Gross domestic savings (current US$),NY.GDS.TOTL.CD,13618566998,11569640592,14042875101,12674630024,13616898659,14495495895,20043270730,26467207352,30311213307,39631585901,50308193077,45736930454,58189070340,73949504353,77492524748,77832375929,75404352424,49050635277,46380601009,51794660260,55210535290,52336784471,..
Colombia,COL,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,105.8942214,99.45612181,100.836806,103.1268403,103.3514999,103.3655841,102.3219241,103.48061,104.1841805,104.2326128,102.9484591,102.3071371,101.5829136,100.9174134,101.2127405,101.8137694,104.2179674,107.0603411,106.7683744,104.9923354,104.7740663,106.1139476,..
Comoros,COM,Population growth (annual %),SP.POP.GROW,2.640770438,2.578686179,2.522340022,2.464237891,2.415507265,2.382713421,2.374990806,2.382366955,2.39064349,2.396717366,2.403628365,2.408719056,2.412541877,2.417574078,2.419233782,2.406870493,2.383357478,2.347041066,2.310060155,2.274118744,2.239170611,2.205877437,..
Comoros,COM,"Population, total",SP.POP.TOTL,515385,528848,542357,555888,569479,583211,597228,611627,626425,641620,657229,673252,689692,706569,723871,741505,759390,777424,795592,813892,832322,850886,..
Comoros,COM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.4,..,..,..,..,..,..,..
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.294,59.388,59.46,59.529,59.617,59.738,59.904,60.126,60.407,60.734,61.094,61.475,61.862,62.24,62.595,62.922,63.214,63.471,63.7,63.912,64.118,64.321,..
Comoros,COM,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.99989319,..,..,..,..,..
Comoros,COM,"School enrollment, primary (% net)",SE.PRM.NENR,..,60.79396,67.49473,..,..,..,..,..,..,79.17413,..,..,..,..,..,84.62552,80.85214,..,..,79.83747,80.75383,..,..
Comoros,COM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,634.4806808,643.7014918,580.0084166,613.0094683,670.4315724,837.5618962,951.0142432,962.3463791,1004.45462,1108.014256,1239.5512,1200.233714,1170.854873,1283.379125,1235.909015,1327.372791,1333.634545,1093.663497,1124.060792,1172.303485,1268.409848,1228.472426,..
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.641,9.563,9.501,9.445,9.384,9.31,9.217,9.099,8.954,8.79,8.614,8.429,8.244,8.065,7.897,7.744,7.608,7.491,7.389,7.298,7.214,7.135,..
Comoros,COM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,68.48922729,..,..,..,..,..,..,..,..,..,..,..,49.19614029,..,..,..,..,..,58.81702042,..,..
Comoros,COM,Gross domestic savings (current US$),NY.GDS.TOTL.CD,-155946.7232,-160251.3434,-147944.9233,-160204.3917,-180670.2443,-232224.9611,-268012.7989,-278168.478,-298607.1127,13382536.35,-4825112.108,-11609772.17,-19043605.19,-41605776.43,-68743303.06,-53471056.33,-53799707.28,-37622167.17,-32678282.71,-31550478.7,-19143761.37,-7001228.558,..
Comoros,COM,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,118.0844122,118.084177,118.0845333,118.0846649,118.0847261,118.0847848,118.0846269,118.0848566,118.0850798,115.2054953,119.7758319,119.273045,120.2723277,120.0881647,122.9186805,121.1465208,119.8828788,117.5325555,115.7870886,116.361726,116.5985685,..,..
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,2.306867985,2.356947156,2.550436336,2.769272496,2.936361326,3.068268818,3.145497838,3.184222392,3.21879547,3.261382602,3.293973839,3.31689666,3.331131654,3.337677422,3.337564776,3.331362952,3.319676665,3.30283221,3.282914628,3.258508351,3.2266989,3.187086302,..
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,44849967,45919613,47105826,48428545,49871666,51425580,53068880,54785903,56578037,58453683,60411195,62448574,64563854,66755153,69020747,71358807,73767447,76244544,78789127,81398764,84068091,86790567,..
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,69.3,..,..,..,..,..,..,..,63.9,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.233,49.557,50.041,50.667,51.385,52.144,52.917,53.675,54.401,55.091,55.743,56.35,56.909,57.427,57.914,58.381,58.828,59.254,59.655,60.026,60.368,60.681,..
"Congo, Dem. Rep.",COD,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,94.68119812,..,..,99.85185242,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"School enrollment, primary (% net)",SE.PRM.NENR,..,36.80411,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,110.8924877,79.67069527,339.8203323,124.2548759,146.4206927,148.9532559,167.3258167,187.1536848,220.565741,246.9612934,266.6235942,250.2563504,277.6234083,310.3483997,340.965901,366.1323187,373.1671032,395.9915357,402.7506798,393.6912375,461.5363621,506.9559855,..
"Congo, Dem. Rep.",COD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.514,16.288,15.955,15.531,15.052,14.554,14.055,13.573,13.12,12.694,12.295,11.926,11.587,11.273,10.978,10.696,10.424,10.164,9.919,9.691,9.482,9.292,..
"Congo, Dem. Rep.",COD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,67.17298889,..,..,..,..,..,61.20555115,..,..,..,..,75.01718903,..,..,..,77.04267883,..,..,..,..
"Congo, Dem. Rep.",COD,Gross domestic savings (current US$),NY.GDS.TOTL.CD,-62101845.22,431666554.5,1969565217,419333333.3,825814803.5,312286166.6,862881021.3,640537960.3,1457225587,1959920607,1017210871,977945248.5,4368362378,4838543441,2222156443,5643204076,6534559482,5947139581,3486070211,8059074187,8107818434,10732089809,..
"Congo, Dem. Rep.",COD,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,103.0991302,93.90656566,104.1151789,101.0665678,97.97416003,106.0304701,103.8773876,106.4262391,104.5630626,101.9982275,105.7166931,109.3193037,108.525302,106.1669109,106.7456934,104.5742225,105.0259413,102.8427859,108.0123259,103.7903353,103.6123016,102.9633376,..
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,2.899947445,2.897860235,2.886358372,2.853372225,2.832587302,2.874414339,2.994011755,3.149094483,3.321895971,3.437512885,3.432735093,3.283536842,3.049010156,2.794481941,2.590901936,2.465109065,2.440638958,2.483608177,2.539585634,2.570629914,2.5817013,2.562900803,..
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2951647,3038433,3127411,3217933,3310387,3406922,3510468,3622775,3745141,3876119,4011486,4145391,4273731,4394844,4510198,4622761,4736974,4856095,4980999,5110702,5244363,5380508,..
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,50.7,..,..,..,..,..,40.9,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.899,51.925,52.123,52.517,53.091,53.817,54.667,55.6,56.573,57.541,58.466,59.321,60.093,60.785,61.423,62.022,62.582,63.097,63.556,63.954,64.29,64.57,..
"Congo, Rep.",COG,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,65.3003006,..,..,80.03542328,..,..,..,..,..,..,..
"Congo, Rep.",COG,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,51.82475,55.27637,..,..,..,86.245,..,87.88284,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,264.8467562,177.6750043,105.7669636,181.4774506,233.7843482,343.933351,264.9933043,424.0018632,420.7957354,777.661332,942.4604375,1107.392839,1251.574513,1138.425671,1756.443318,2237.78105,2397.695938,1719.317448,1392.9955,1298.051263,984.4672912,658.0379985,..
